"","target","feature","n_eff","mi","cramer_v","polychor","theil_u","type_feature","type_target","score","rank_theilU","rank_mi","rank_cramer","rank_poly","rank_score","rank"
"6601","t_Q208","Q103",4865,0.0051750905783452,0.0713699737623327,NA,0.00354363687510545,"nominal","nominal",0.0108157066748001,153,152,114,1,133,133
"6602","t_Q208","Q75",4799,0.00614786413777058,0.0641070404548704,NA,0.00421069865677049,"nominal","nominal",0.0107814824808805,126,126,140,1,134,134
"6603","t_Q208","Q135",4514,0.00608566836153202,0.0635131704739337,NA,0.00417462169959611,"nominal","nominal",0.0106817905756106,127,128,141,1,135,135
"6604","t_Q208","Q151",4638,0.00339422321744731,0.0820942023498409,NA,0.00232650157931222,"ordinal","nominal",0.0106235881478056,190,190,75,1,136,136
"6605","t_Q208","Q161",4628,0.00676001825055295,0.0581839925828325,NA,0.00462314065471082,"nominal","nominal",0.0106202891262756,111,111,166,1,137,137
"6606","t_Q208","Q107",4796,0.00667162640565166,0.057788398859856,NA,0.00456948800022443,"nominal","nominal",0.0105220206078158,113,113,169,1,138,138
"6607","t_Q208","Q101",4876,0.00510686165879104,0.0688038662217982,NA,0.00349590966362236,"nominal","nominal",0.0105099909179905,154,154,121,1,139,139
"6608","t_Q208","Q198",4855,0.00593451885538254,0.0626586300413977,NA,0.00406446089553719,"nominal","nominal",0.0104848951980768,134,134,145,1,140,140
"6609","t_Q208","Q196",4878,0.00589477660641524,0.06261425328284,NA,0.00403387020477597,"nominal","nominal",0.0104501804330741,135,135,146,1,141,141
"6610","t_Q208","Q64",4866,0.00588397840863575,0.0627035100861204,NA,0.00402276986985108,"nominal","nominal",0.0104492064531134,136,136,144,1,142,142
"6611","t_Q208","Q241",4824,0.00660807139840269,0.0574442997101159,NA,0.00451986425588127,"nominal","nominal",0.0104387699440612,116,116,173,1,143,143
"6612","t_Q208","Q7",4926,0.00323756416985965,0.0807800507097637,NA,0.00221361925977445,"nominal","nominal",0.0103774458777989,192,192,83,1,144,144
"6613","t_Q208","Q221",4898,0.00561038465387398,0.0632799927484712,NA,0.00383775994373536,"nominal","nominal",0.0103137706372505,143,143,142,1,145,145
"6614","t_Q208","Q137",4550,0.00582562955326793,0.0612404619549148,NA,0.00399592586536963,"nominal","nominal",0.0102692905806936,137,137,153,1,146,146
"6615","t_Q208","Q116",4756,0.00568427735254318,0.0619257281838441,NA,0.00389278374314502,"nominal","nominal",0.0102335262700344,140,140,151,1,147,147
"6616","t_Q208","Q97",4873,0.00474301007043998,0.068242959421001,NA,0.00324530434371186,"nominal","nominal",0.0101943815694592,162,162,126,1,148,148
"6617","t_Q208","Q43",4831,0.00466524885266661,0.0685316475947717,NA,0.00319247335128956,"nominal","nominal",0.0101682234260509,166,165,123,1,149,149
"6618","t_Q208","Q250",4878,0.00634303276535064,0.0565766944470796,NA,0.00433662212817457,"nominal","nominal",0.0101625525512179,120,120,175,1,150,150
"6619","t_Q208","Q150",4876,0.00312968350675291,0.078821038736853,NA,0.00213909688158204,"nominal","nominal",0.0101044670546604,194,194,90,1,151,151
"6620","t_Q208","Q73",4810,0.00557442471707681,0.0611369637902002,NA,0.00381577697688673,"nominal","nominal",0.0100754899802751,144,144,154,1,152,152
"6621","t_Q208","Q158",4761,0.00620748875295796,0.0561141749320897,NA,0.00423947212308827,"nominal","nominal",0.0100173473929493,123,122,176,1,153,153
"6622","t_Q208","Q232",4398,0.00530380715233747,0.0620717475478809,NA,0.00364822557813486,"ordinal","nominal",0.00998725224737025,148,149,150,1,154,154
"6623","t_Q208","Q61",4879,0.00548024120237312,0.0600238699032715,NA,0.00374706488625206,"nominal","nominal",0.00989469828279032,145,145,162,1,155,155
"6624","t_Q208","Q42",4825,0.00446501471308558,0.0671870113369915,NA,0.00305519657841651,"nominal","nominal",0.00989132349467473,173,173,130,1,156,156
"6625","t_Q208","Q197",4845,0.00543271416285318,0.0602404304439551,NA,0.00372014708485212,"nominal","nominal",0.00988594554416273,146,147,159,1,157,157
"6626","t_Q208","Q32",4809,0.0054424342263113,0.0601237760166811,NA,0.00371928977452548,"ordinal","nominal",0.00987668173427678,147,146,161,1,158,158
"6627","t_Q208","Q273",4921,0.0059454733679436,0.0560668870763695,NA,0.00406516074471158,"nominal","nominal",0.00982942716484698,133,133,177,1,159,159
"6628","t_Q208","Q12",4907,0.00289260223543675,0.0764994411616265,NA,0.00197770136653934,"nominal","nominal",0.00970434560671728,196,196,95,1,160,160
"6629","t_Q208","Q244",4821,0.00595444455823646,0.0546722557750662,NA,0.00407001107342296,"nominal","nominal",0.00969556558903134,132,132,182,1,161,161
"6630","t_Q208","Q149",4873,0.00288766349142477,0.0761510328470932,NA,0.00197513558188524,"nominal","nominal",0.0096664836812679,197,197,97,1,162,162
"6631","t_Q208","Q110",4850,0.00598256202485548,0.0541265521588451,NA,0.00408995495379446,"nominal","nominal",0.00966139679561783,131,131,186,1,163,163
"6632","t_Q208","Q118",4784,0.00531331002056401,0.0586330525514542,NA,0.00363902775022275,"nominal","nominal",0.00964071491144828,149,148,165,1,164,164
"6633","t_Q208","Q59",4902,0.00518746351447774,0.0593483374170309,NA,0.00354844775109659,"nominal","nominal",0.00962014144670436,152,151,164,1,165,165
"6634","t_Q208","Q181",4892,0.00565920260449904,0.05336410995909,NA,0.003874804381596,"nominal","nominal",0.00935905440621632,141,141,190,1,166,166
"6635","t_Q208","Q134",4537,0.00499574033523764,0.0576682923716858,NA,0.0034264933687773,"nominal","nominal",0.00932144735900625,157,157,171,1,167,167
"6636","t_Q208","Q255",4903,0.00494812577912995,0.0578499489761671,NA,0.00338405180075127,"nominal","nominal",0.00929986371180646,159,159,168,1,168,168
"6637","t_Q208","Q225",4207,0.00496535950953714,0.0575263142372733,NA,0.00341027575896328,"ordinal","nominal",0.00928840473196644,158,158,172,1,169,169
"6638","t_Q208","Q36",4036,0.00564523449238052,0.0526610107395863,NA,0.00386368390834262,"ordinal","nominal",0.00927788176667836,142,142,191,1,170,170
"6639","t_Q208","Q191",4905,0.0057080472155917,0.0521586494170092,NA,0.00390415073207653,"nominal","nominal",0.00927076954562435,139,139,194,1,171,171
"6640","t_Q208","Q99",4878,0.00415661738267481,0.063095753521176,NA,0.00284381867990497,"nominal","nominal",0.00926285177486302,181,181,143,1,172,172
"6641","t_Q208","Q260",4937,0.00265030160273483,0.0725954291184187,NA,0.00181212016297297,"nominal","nominal",0.0091419054904461,198,198,110,1,173,173
"6642","t_Q208","Q117",4650,0.00466133821627324,0.0572821755007834,NA,0.00319596000917835,"nominal","nominal",0.00904419502046732,165,166,174,1,174,174
"6643","t_Q208","Q3",4914,0.00451029012330295,0.0577064569690392,NA,0.00308174323642618,"ordinal","nominal",0.00897277867575052,171,171,170,1,175,175
"6644","t_Q208","Q254",4867,0.00528196791826652,0.0518202649223814,NA,0.00361022370831456,"nominal","nominal",0.00893275109270683,150,150,195,1,176,176
"6645","t_Q208","Q138",4424,0.00468765551975547,0.0553869117209678,NA,0.00322238978337923,"nominal","nominal",0.00887842169805096,164,164,180,1,177,177
"6646","t_Q208","Q71",4873,0.0045949535319858,0.0553998925042619,NA,0.00314573116712295,"nominal","nominal",0.0088059140102957,168,168,179,1,178,178
"6647","t_Q208","Q67",4890,0.00449537095602004,0.0549422985511675,NA,0.00307483603773453,"nominal","nominal",0.00868774276456347,172,172,181,1,179,179
"6648","t_Q208","Q180",4888,0.0050332958221988,0.0508714063649816,NA,0.00344655041189377,"nominal","nominal",0.00866505963029406,155,156,197,1,180,180
"6649","t_Q208","Q45",4822,0.00365896873798999,0.0604671959111308,NA,0.00250513094071731,"nominal","nominal",0.00864748877694046,185,185,158,1,181,181
"6650","t_Q208","Q119",4007,0.00443630051411414,0.0541350563544414,NA,0.00303349466845708,"ordinal","nominal",0.00856449259075263,175,175,185,1,182,182
"6651","t_Q208","Q154",4853,0.00440848038525665,0.0542141781346725,NA,0.00301519047109896,"nominal","nominal",0.00855307621170362,177,176,184,1,183,183
"6652","t_Q208","Q66",4851,0.00434072202372704,0.0540847245997105,NA,0.00297218311207791,"nominal","nominal",0.00849399893433591,178,178,187,1,184,184
"6653","t_Q208","Q136",4440,0.00440744161072093,0.0535710728738666,NA,0.0030223349896453,"nominal","nominal",0.00849274076439012,176,177,188,1,185,185
"6654","t_Q208","Q194",4868,0.00484085550984492,0.049596769686424,NA,0.00331389592039121,"nominal","nominal",0.0084002711738306,160,160,200,1,186,186
"6655","t_Q208","Q251",4833,0.00483642304567056,0.0492337603575824,NA,0.0033071449218164,"nominal","nominal",0.00835858990254924,161,161,201,1,187,187
"6656","t_Q208","Q47",4928,0.00472428040492456,0.0482602678735806,NA,0.00322959000799241,"nominal","nominal",0.00818106491363087,163,163,204,1,188,188
"6657","t_Q208","Q228",4374,0.0039886523602215,0.0517830118467418,NA,0.0027411974810223,"ordinal","nominal",0.00801961538135401,183,183,196,1,189,189
"6658","t_Q208","Q252",4821,0.00453891642653659,0.0475656431172579,NA,0.00310775842605943,"nominal","nominal",0.00798289429532243,170,170,205,1,190,190
"6659","t_Q208","Q285",4860,0.00211007925616524,0.0646843891538421,NA,0.00144266265857473,"ordinal","nominal",0.00796706028737862,203,203,137,1,191,191
"6660","t_Q208","Q44",4861,0.00313238744563193,0.0560456155994412,NA,0.00214401194795399,"nominal","nominal",0.0078306849624061,193,193,178,1,192,192
"6661","t_Q208","Q178",4647,0.0043045976078453,0.0464025652305542,NA,0.00294312446887359,"nominal","nominal",0.00769751048673316,179,179,207,1,193,193
"6662","t_Q208","Q31",4871,0.00376479995988976,0.049794492499905,NA,0.00257741325327656,"ordinal","nominal",0.00765533718992337,184,184,199,1,194,194
"6663","t_Q208","Q128",3816,0.00193332704947036,0.0621299932056732,NA,0.00132318137460439,"ordinal","nominal",0.00758690626017106,206,206,149,1,195,195
"6664","t_Q208","Q265",4548,0.00201515439578692,0.0614713284060931,NA,0.00138083161953588,"nominal","nominal",0.00758017813106691,205,205,152,1,196,196
"6665","t_Q208","Q46",4911,0.00359377995851595,0.0486832525276397,NA,0.00245650838306994,"nominal","nominal",0.00742036427016072,187,187,202,1,197,197
"6666","t_Q208","Q166",4605,0.00185826770879327,0.0609123367781349,NA,0.00126840090328724,"ordinal","nominal",0.00740975453242382,208,208,155,1,198,198
"6667","t_Q208","Q111",4594,0.00184281279008491,0.060714615040296,NA,0.00126271850507278,"nominal","nominal",0.00738193644409875,209,209,156,1,199,199
"6668","t_Q208","Q78",4855,0.00346958871745251,0.0483426448753018,NA,0.00237388142540569,"nominal","nominal",0.00729946995800935,189,189,203,1,200,200
"6669","t_Q208","Q139",4532,0.00171459772602489,0.0581726062992513,NA,0.00117509355694412,"ordinal","nominal",0.00703669608189907,210,210,167,1,201,201
"6670","t_Q208","Q190",4902,0.00347615211338148,0.0416835721200705,NA,0.00237773607614534,"nominal","nominal",0.0066378444917087,188,188,213,1,202,202
"6671","t_Q208","Q58",4923,0.00303583351138492,0.0448032399032845,NA,0.00207635729403155,"nominal","nominal",0.00663688842016286,195,195,211,1,203,203
"6672","t_Q208","Q192",4877,0.00339357018667652,0.0415265928455293,NA,0.00232341140791621,"nominal","nominal",0.00656477718530561,191,191,214,1,204,204
"6673","t_Q208","Q174",4732,0.00150274304351861,0.0544725524772597,NA,0.00102738414504456,"nominal","nominal",0.00651450864780829,212,212,183,1,205,205
"6674","t_Q208","Q129",3633,0.00141593555398867,0.053489362269315,NA,0.000966878838342267,"ordinal","nominal",0.00635384419613346,215,215,189,1,206,206
"6675","t_Q208","Q263",4914,0.0014415561781016,0.0522833282241668,NA,0.000986123633940549,"nominal","nominal",0.00625247385621149,213,213,193,1,207,207
"6676","t_Q208","Q11",4897,0.0013930589712805,0.0524989849142337,NA,0.000952880910097842,"nominal","nominal",0.00623954472886622,217,217,192,1,208,208
"6677","t_Q208","Q91",3425,0.00207987158794865,0.0455773794284007,NA,0.00143933344015422,"nominal","nominal",0.00604529948331719,204,204,208,1,209,209
"6678","t_Q208","Q144",4861,0.00132336429467728,0.0507780230914303,NA,0.000904813646734323,"ordinal","nominal",0.00601769978558681,219,219,198,1,210,210
"6679","t_Q208","Q53",4910,0.00245519517632786,0.0397117113981004,NA,0.00167882725604044,"ordinal","nominal",0.00571502604633266,199,199,216,1,211,211
"6680","t_Q208","Q155",4770,0.00235533455347259,0.0398359943642191,NA,0.00161098595236343,"nominal","nominal",0.00565679137388175,202,202,215,1,212,212
"6681","t_Q208","Q105",4512,0.0019183202467925,0.0428630652883338,NA,0.00131172293784464,"nominal","nominal",0.00564883636557792,207,207,212,1,213,213
"6682","t_Q208","Q8",4901,0.00112301881500887,0.0473403070702372,NA,0.000767850060446922,"nominal","nominal",0.00553164638779453,221,221,206,1,214,214
"6683","t_Q208","Q140",4544,0.00103336034796353,0.0454447431916943,NA,0.000708463158745751,"ordinal","nominal",0.00527956031880594,222,222,209,1,215,215
"6684","t_Q208","Q189",4855,0.00245445767804142,0.0350918489493408,NA,0.00167815150264406,"nominal","nominal",0.00525241309993295,200,200,221,1,216,216
"6685","t_Q208","Q9",4899,0.00101339479826823,0.0450196707987345,NA,0.000693275485346307,"nominal","nominal",0.0052219508105617,223,223,210,1,217,217
"6686","t_Q208","Q179",4904,0.00239581926022137,0.0344584999464529,NA,0.00163915320303495,"nominal","nominal",0.00514808769453267,201,201,223,1,218,218
"6687","t_Q208","Q56",4872,0.00140671543608306,0.0374689852411803,NA,0.000962231110490854,"nominal","nominal",0.00474625182123746,216,216,219,1,219,219
"6688","t_Q208","Q284",3781,0.00135458239609854,0.0371522426052435,NA,0.000941758926004128,"nominal","nominal",0.00468665433495638,218,218,220,1,220,220
"6689","t_Q208","Q13",4891,0.000774515873452231,0.0395411456433611,NA,0.00052947361973781,"nominal","nominal",0.00450415349821446,224,224,217,1,221,221
"6690","t_Q208","Q18",4907,0.000731638867987883,0.0382395839310499,NA,0.000500045389874156,"ordinal","nominal",0.00434347728742585,225,225,218,1,222,222
"6691","t_Q208","Q236",4674,0.00151720096548047,0.0317588623541528,NA,0.00103934446989253,"nominal","nominal",0.00425465320699494,211,211,224,1,223,223
"6692","t_Q208","Q157",4769,0.00143160484795768,0.0305440190707738,NA,0.000978322691453735,"nominal","nominal",0.00407087697633692,214,214,225,1,224,224
"6693","t_Q208","Q269",4602,0.000677552124105141,0.0350512412581819,NA,0.00046425146826049,"nominal","nominal",0.00398694064400603,226,226,222,1,225,225
"6694","t_Q208","Q1",4933,0.00113275815982394,0.0277122690819664,NA,0.000774365221448636,"ordinal","nominal",0.003575673489013,220,220,227,1,226,226
"6695","t_Q208","Q145",4853,0.000444680102234862,0.0296306434620028,NA,0.00030392941258993,"ordinal","nominal",0.0032788260244247,227,227,226,1,227,227
"6696","t_Q208","Q10",4913,0.000262551081562812,0.0229440715011412,NA,0.000179459367529477,"nominal","nominal",0.00248084809510065,228,228,228,1,228,228
"6697","t_Q208","Q124",3649,0.00018189392235346,0.0190668898346553,NA,0.000124382445279027,"ordinal","nominal",0.00203588662733898,229,229,229,1,229,229
"6698","t_Q208","Q126",3702,0.000115959704948487,0.015243304689061,NA,7.92963486821238e-05,"ordinal","nominal",0.00160669618959992,230,230,230,1,230,230
"6699","t_Q208","Q16",4891,1.04492015671198e-05,0.00456430610663962,NA,7.14759645567843e-06,"nominal","nominal",0.000463853929007505,231,231,231,1,231,231
"6700","t_Q253","N_REGION_ISO",4886,0.293706028750571,0.44063311983342,NA,0.237925046722694,"nominal","nominal",0.274930148642129,1,1,1,1,1,1
"6701","t_Q253","Q223",3708,0.208272714608983,0.367247042558315,NA,0.168897538481745,"nominal","nominal",0.200545041727573,2,2,2,1,2,2
"6702","t_Q253","Q290",4349,0.152451259045913,0.324864707899367,NA,0.123823675485927,"nominal","nominal",0.152516053795267,3,3,3,1,3,3
"6703","t_Q253","Q268",4480,0.131179684371292,0.300200624392184,NA,0.105843716162908,"nominal","nominal",0.132880197448351,4,4,4,1,4,4
"6704","t_Q253","Q267",4493,0.130901390370242,0.298853634107113,NA,0.105655937553856,"nominal","nominal",0.132549343054097,5,5,6,1,5,5
"6705","t_Q253","Q252",4803,0.126275100742535,0.30016892542353,NA,0.102609689292565,"nominal","nominal",0.129465236340653,6,7,5,1,6,6
"6706","t_Q253","Q266",4558,0.126543585405355,0.294799138650805,NA,0.102189984047442,"nominal","nominal",0.128756979915152,7,6,8,1,7,7
"6707","t_Q253","Q251",4819,0.118720545490372,0.297743394297269,NA,0.096236468068997,"nominal","nominal",0.123132383918237,8,8,7,1,8,8
"6708","t_Q253","B_COUNTRY",4893,0.115645456857415,0.28181463664718,NA,0.093695144813546,"nominal","nominal",0.11909218761007,9,9,9,1,9,9
"6709","t_Q253","Q272",4890,0.114251741747385,0.276117012184573,NA,0.0925532916859824,"nominal","nominal",0.117419198754262,10,10,10,1,10,10
"6710","t_Q253","Q73",4773,0.0744001072855456,0.224847092961276,NA,0.0602107686119867,"nominal","nominal",0.0809312026489833,11,11,13,1,11,11
"6711","t_Q253","Q113",4709,0.0736728859768832,0.226494565729068,NA,0.059673521593022,"nominal","nominal",0.0805554353217849,12,12,11,1,12,12
"6712","t_Q253","Q71",4835,0.0733282547948937,0.225408414275549,NA,0.0594158718627206,"nominal","nominal",0.0801888409836554,13,13,12,1,13,13
"6713","t_Q253","Q76",4798,0.066629065874876,0.216305031733332,NA,0.0540158561819951,"nominal","nominal",0.0740287366449931,14,14,14,1,14,14
"6714","t_Q253","Q224",4360,0.0583720402561259,0.206233263557952,NA,0.0471636117997696,"ordinal","nominal",0.0664331055124948,15,15,15,1,15,15
"6715","t_Q253","Q70",4837,0.0569481907518279,0.203967266250547,NA,0.0461601924401686,"nominal","nominal",0.0651772993147042,17,17,16,1,16,16
"6716","t_Q253","Q72",4777,0.0574379068931368,0.199745766074034,NA,0.0465038828910559,"nominal","nominal",0.065108278409978,16,16,18,1,17,17
"6717","t_Q253","Q74",4757,0.0534747928430201,0.192492975251877,NA,0.0432914945001112,"nominal","nominal",0.0612666320781605,18,18,19,1,18,18
"6718","t_Q253","Q69",4861,0.0500273466501797,0.189313077826581,NA,0.0405662499988008,"nominal","nominal",0.0582792617769925,19,19,20,1,19,19
"6719","t_Q253","Q85",3961,0.0425038967864992,0.173121456325424,NA,0.0344217859654955,"nominal","nominal",0.0507163862477895,20,20,22,1,20,20
"6720","t_Q253","Q116",4725,0.0423970539130822,0.171188443700288,NA,0.0343673943085409,"nominal","nominal",0.050458397129078,21,21,24,1,21,21
"6721","t_Q253","Q89",3899,0.0402558375717454,0.172199521458838,NA,0.0325320183449976,"nominal","nominal",0.048815914424406,22,22,23,1,22,22
"6722","t_Q253","Q230",4260,0.0395334437588808,0.166274241077141,NA,0.0319185302025102,"ordinal","nominal",0.0476385753568844,23,23,26,1,23,23
"6723","t_Q253","Q86",3661,0.0390180423236144,0.166279458292647,NA,0.0314135503765232,"nominal","nominal",0.0471814887522629,24,24,25,1,24,24
"6724","t_Q253","Q227",4308,0.03785511129007,0.162978129916933,NA,0.0305756508708695,"ordinal","nominal",0.045999736901236,25,25,27,1,25,25
"6725","t_Q253","Q83",4194,0.0369683705083155,0.16132488809834,NA,0.0299039412527011,"nominal","nominal",0.0451653647139494,26,26,28,1,26,26
